Exchange,Crypto ID,Cantidad en el Exchange (USD)
KuCoin,newpepe,4186512.0
KuCoin,floki,1403418.0
KuCoin,binance-peg-bitcoin-cash,2564745.0
KuCoin,pyth-network,450072.0
KuCoin,binance-peg-polkadot,1750626.0
KuCoin,injective-protocol,7863492.0
KuCoin,wormhole,1011477.0
KuCoin,cosmos,1566597.0
KuCoin,apidae,1208221.0
KuCoin,theta-token,654196.0
KuCoin,the-open-network,13920249.0
KuCoin,blockstack,1416018.0
KuCoin,worldcoin-wld,1751392.0
KuCoin,conflux-token,2025181.0
KuCoin,gaimin,230898.0
KuCoin,stellar,493991.0
KuCoin,origin-dollar,35522.0
KuCoin,kaspa,3906602.0
KuCoin,polyhedra-network,1983278.0
KuCoin,ordinals,1857329.0
KuCoin,ether-fi,806306.0
KuCoin,singularitynet,2471072.0
KuCoin,chiliz,440104.0
KuCoin,the-graph,830246.0
KuCoin,boba,997241.0
KuCoin,vechain,1412828.0
KuCoin,heroes-of-mavia,3451650.0
KuCoin,astar,772749.0
KuCoin,tensor,2136705.0
KuCoin,ethereum-classic,614287.0
KuCoin,bonk,383554.0
KuCoin,dymension,480900.0
KuCoin,book-of-meme,4035769.0
KuCoin,decentraland,133459.0
KuCoin,alexgo,164408.0
KuCoin,omni,3486350.0
KuCoin,jito-governance-token,430536.0
KuCoin,iota,181745.0
KuCoin,celestia,3132418.0
KuCoin,monero,7402691.0
KuCoin,velo,5163500.0
KuCoin,jasmycoin,2149467.0
KuCoin,jupiter,984457.0
KuCoin,blur,133048.0
KuCoin,san-diego-coin,383480.0
KuCoin,binance-peg-eos,1195892.0
KuCoin,aave,765446.0
KuCoin,hedera-hashgraph,767610.0
KuCoin,nervos-network,885673.0
KuCoin,dydx-chain,337810.0
KuCoin,luna-wormhole,538994.0
KuCoin,bittensor,4631514.0
KuCoin,venom,134922.0
KuCoin,algorand,1459793.0
KuCoin,axie-infinity,306206.0
KuCoin,ravencoin,130234.0
KuCoin,neo,1004562.0
KuCoin,immutable-x,316994.0
Binance US,batcat,9127099.0
Binance US,beam-bridged-usdc-beam,308552.0
Binance US,bridged-binance-peg-ethereum-opbnb,1019393.0
Binance US,niccagewaluigielmo42069inu,1040425.0
Binance US,binance-peg-xrp,85622.0
Binance US,solana,2903625.87
Binance US,binancecoin,598681.0
Binance US,binance-peg-dogecoin,636893.0
Binance US,fantom,138755.0
Binance US,fetch-ai,304114.0
Binance US,san-diego-coin,20733.0
Binance US,binance-peg-polkadot,72051.0
Binance US,chainlink,58391.0
Binance US,hedera-hashgraph,23344.0
Binance US,ada-the-dog,176505.54
Binance US,avalanche-2,276270.0
Binance US,floki,271822.0
Binance US,optimism,7603.33
Binance US,bridged-matic-manta-pacific,51208.0
Binance US,binance-peg-eos,3444.01
Binance US,binance-peg-litecoin,91153.88
Binance US,cosmos,47514.0
Binance US,binance-peg-bitcoin-cash,53643.0
Binance US,near,90568.0
Binance US,stellar,37360.0
Binance US,vechain,73655.0
Binance US,gala,106250.0
Binance US,theta-token,63696.0
Binance US,render-token,78380.0
Binance US,boson-protocol,7883.74
Binance US,ravencoin,46218.0
Binance US,harmony,72807.0
Binance US,algorand,19751.99
Binance US,neo,19180.37
Binance US,binance-peg-filecoin,36195.0
Binance US,icon,17119.26
Binance US,polymesh,29365.0
Binance US,zencash,4135.94
Binance US,elrond-erd-2,7624.41
Binance US,zilliqa,9549.06
Binance US,ape-2,572.83
Binance US,the-graph,20827.0
Binance US,0x,4316.72
Binance US,mxc,951.84
Binance US,vethor-token,28075.0
Binance US,wax,28449.0
Binance US,apidae,6487.55
Binance US,band-protocol,1689.23
Binance US,tezos,5195.47
Binance US,oasis-network,7432.16
Binance US,basic-attention-token,6844.13
Binance US,quant-network,8587.8
Binance US,maker,18064.17
Binance US,binance-peg-ontology,4791.7
Binance US,ankr,3588.73
Binance US,yearn-finance,13317.18
Binance US,chiliz,4224.31
Binance US,aave,20639.0
Binance US,kyber-network-crystal,1315.14
Binance US,digibyte,5704.18
Binance US,braintrust,22683.0
Binance US,lisk,1483.04
Binance US,flux,15808.51
Binance US,iota,7377.42
Binance US,1inch,2462.7
Binance US,origin-protocol,7390.98
Binance US,ethereum-classic,4555.15
Binance US,ampleforth-governance-token,194.87
Binance US,dash,4877.98
Binance US,immutable-x,15318.26
Binance US,livepeer,1449.17
Binance US,numeraire,2105.45
Binance US,audius,1196.43
Binance US,prometeus,1853.02
Binance US,game,27.43
Binance US,galatasaray-fan-token,676.36
Binance US,balancer,242.26
Binance US,geojam,4707.43
Binance US,adex,4.58
Binance US,league-of-kingdoms,112.73
Binance US,republic-protocol,2027.42
Binance US,rad,59.46
Binance US,clevernode,1622.38
Binance US,iostoken,3072.31
Binance US,illuvium,2040.87
Binance US,bridged-dai-stablecoin-linea,9.99
Binance US,request-network,10.0
Binance US,orbs,1940.15
Binance US,celo,14168.63
Binance US,lto-network,3927.32
Upbit,ahatoken,1243157.0
Upbit,hippopotamus,1284503.0
Upbit,groestlcoin,23095851.38
Upbit,bitcoin-gold,7990538.0
Upbit,archerswap-hunter,2478591.21
Upbit,binance-peg-filecoin,3097584.0
Upbit,sentinel-protocol,1327502.0
Upbit,mass-vehicle-ledger,4013357.0
Upbit,solana,182370.0
Upbit,medibloc,2435042.0
Upbit,alpha-quark-token,915558.47
Upbit,the-open-network,2230328.0
Upbit,steem-dollars,895227.0
Upbit,render-token,531229.0
Upbit,ravencoin,1917575.0
Upbit,money-on-chain,1340887.0
Upbit,origin-protocol,2069911.0
Upbit,abcmeta,1400861.0
Upbit,cyberconnect,180884.0
Upbit,carry,1925853.0
Upbit,rei-network,462669.0
Upbit,moonbeam,62320.0
Upbit,injective-protocol,289687.0
Upbit,ocean-protocol,133746.0
Upbit,rally-2,72391.0
Upbit,onbuff,2558566.0
Upbit,maker,347937.0
Upbit,galatasaray-fan-token,172252.0
Upbit,bifrost,498505.0
Upbit,the-graph,4749.97
Upbit,binance-peg-bitcoin-cash,31797.0
Upbit,chromaway,34147.0
Upbit,axelar,747854.0
Upbit,numeraire,284106.0
Upbit,tron,45724.8
Upbit,game,145336.0
Upbit,apidae,8952.37
Upbit,napoli-fan-token,58026.0
Upbit,immutable-x,4973.53
Upbit,raydium,238140.0
Upbit,astar,22634.0
Upbit,binance-peg-dogecoin,49960.0
Upbit,livepeer,43831.0
Upbit,0x,6084.98
Upbit,ada-the-dog,4388.24
Upbit,bridged-matic-manta-pacific,10167.18
Upbit,magic,53934.0
Upbit,stellar,8405.49
Upbit,enjincoin,17774.61
Upbit,audius,13170.99
Upbit,mina-protocol,791.1
Upbit,compound-governance-token,18105.54
Upbit,bora,48741.0
Upbit,radium,44785.0
Upbit,solve-care,83721.0
Upbit,ark,767.32
Upbit,force-protocol,59255.0
Upbit,ape-2,58572.0
Upbit,api3,55570.0
Upbit,digibyte,36367.0
Upbit,iexec-rlc,33608.0
Upbit,atletico-madrid,111477.0
Upbit,ethereum-classic,11142.31
Upbit,binance-peg-eos,2873.48
Upbit,hive,1501.76
Upbit,orbs,3538.23
Upbit,bridged-curve-dao-token-stargate,73817.0
Upbit,fx-coin,7211.39
Upbit,unicorn-token,43767.0
Upbit,army-of-fortune-metaverse,153926.0
Upbit,hive_dollar,97692.0
Upbit,paris-saint-germain-fan-token,133969.0
Upbit,decentraland,1322.94
Upbit,fc-barcelona-fan-token,69088.0
Upbit,tottenham-hotspur-fc-fan-token,43626.0
Upbit,everid,76251.0
Upbit,access-protocol,51669.0
Upbit,gochain,5910.78
Upbit,avalanche-2,10489.61
Upbit,observer-coin,43373.0
Upbit,kava,5084.98
Upbit,decentralized-advertising,42710.0
Upbit,power-ledger,872.5
Upbit,storj,523.85
Upbit,near,3718.83
Upbit,flow,2618.69
Upbit,algorand,1704.84
Upbit,metal,706.4
Upbit,mantle,8605.32
Upbit,lisk,1358.63
Upbit,blur,1408.83
Upbit,pundi-x-2,9146.84
Upbit,civic,680.94
Upbit,sentinel-bot-ai,5936.17
Upbit,gmt-token,776.46
MEXC,beam-bridged-usdc-beam,10935756.0
MEXC,bridged-binance-peg-ethereum-opbnb,154329796.0
MEXC,binancecoin,1948937.0
MEXC,binance-peg-xrp,22470872.0
MEXC,binance-peg-dogecoin,24779653.0
MEXC,binance-peg-litecoin,4875871.0
MEXC,ada-the-dog,7767766.0
MEXC,binance-peg-polkadot,726430.0
MEXC,avalanche-2,9420193.0
MEXC,binance-peg-bitcoin-cash,302305.0
MEXC,niccagewaluigielmo42069inu,1332798.0
MEXC,chainlink,6167632.0
MEXC,binance-peg-filecoin,1980426.0
MEXC,near,2727266.0
MEXC,paxos-standard,94023.0
MEXC,worldcoin-wld,588286.0
MEXC,optimism,851852.0
MEXC,render-token,1526763.0
MEXC,arbitrum,6468633.0
MEXC,fantom,1855564.0
MEXC,ethereum-classic,355899.0
MEXC,tron,5928219.0
MEXC,bridged-trueusd,191907.0
MEXC,unicorn-token,201275.0
MEXC,sei-network,13470994.0
MEXC,apidae,7386528.0
MEXC,book-of-meme,1327083.0
MEXC,aave,124805.0
MEXC,batcat,1713268.0
MEXC,yield-guild-games,106753.0
MEXC,the-open-network,5941495.0
MEXC,runebound,710199.0
MEXC,fetch-ai,2674344.0
MEXC,ordinals,472275.0
MEXC,gala,1671165.0
MEXC,blur,77043.0
MEXC,injective-protocol,2279408.0
MEXC,newpepe,2017506.0
MEXC,jupiter,404353.0
MEXC,dydx-chain,420386.0
MEXC,san-diego-coin,96308.0
MEXC,vechain,180681.0
MEXC,bridged-matic-manta-pacific,5173214.0
MEXC,conflux-token,330436.0
MEXC,bridged-dai-stablecoin-linea,196356.0
MEXC,pixels,768831.0
MEXC,internet-computer,516815.0
MEXC,axie-infinity,52079.0
MEXC,ethena,4587409.0
MEXC,the-graph,388551.0
MEXC,ocean-protocol,177798.0
MEXC,mina-protocol,130564.0
MEXC,meme-brc-20,156029.0
MEXC,kava,135201.0
MEXC,lido-dao,67034.0
MEXC,mask-network,108672.0
MEXC,acent,79596.0
MEXC,bonk,345643.0
MEXC,cosmos,458793.0
MEXC,tensor,197770.0
MEXC,compound-governance-token,49171.0
MEXC,celestia,614527.0
MEXC,storj,31536.0
MEXC,maker,75476.0
MEXC,cryptosaga,357166.0
MEXC,oasis-network,711369.0
MEXC,dymension,232466.0
MEXC,solana,109968838.0
MEXC,lina,69791.0
MEXC,1inch,96406.0
MEXC,blockstack,524995.0
MEXC,aurora-dao,77090.0
MEXC,hifi-finance,60461.0
MEXC,elrond-erd-2,85552.0
MEXC,dogwifcoin,2953410.0
MEXC,immutable-x,140408.0
MEXC,illuvium,131159.0
MEXC,pancakeswap-token,240667.0
MEXC,coreai,3194272.0
MEXC,ankr,184101.0
MEXC,magic,101140.0
MEXC,ape-2,410523.0
MEXC,stellar,418850.0
MEXC,bridged-curve-dao-token-stargate,147731.0
MEXC,bella-protocol,160639.0
MEXC,neutron-3,73118.0
MEXC,api3,47150.0
MEXC,playground-waves-floor-index,529237.0
MEXC,everid,163430.0
MEXC,coin98,80772.0
MEXC,hooked-protocol,70304.0
MEXC,spell-token,49870.0
MEXC,algorand,367108.0
MEXC,celo,1524000.0
MEXC,singularitynet,583630.0
MEXC,wormhole,651989.0
MEXC,lever,256217.0
BingX,first-digital-usd,22491431.0
BingX,bridged-binance-peg-ethereum-opbnb,149926986.0
BingX,solana,58224220.0
BingX,batcat,229162019.0
BingX,staked-ether,5671763.0
BingX,binancecoin,14530606.0
BingX,beam-bridged-usdc-beam,45686058.0
BingX,binance-peg-dogecoin,16383374.0
BingX,fetch-ai,3376624.0
BingX,tron,2919017.0
BingX,apidae,2362295.0
BingX,singularitynet,1305114.0
BingX,binance-peg-litecoin,3027973.0
BingX,chainlink,2905776.0
BingX,ethena,8299504.0
BingX,fantom,2958338.0
BingX,binance-peg-bitcoin-cash,3010246.0
BingX,jasmycoin,1510767.0
BingX,render-token,3604655.0
BingX,bridged-matic-manta-pacific,2723371.0
BingX,binance-peg-filecoin,2179246.0
BingX,dogwifcoin,4862536.0
BingX,binance-peg-xrp,16915374.0
BingX,pax-gold,348968.0
BingX,near,5533944.0
BingX,avalanche-2,4193898.0
BingX,blockstack,1795112.0
BingX,worldcoin-wld,4434560.0
BingX,ordinals,3349608.0
BingX,sei-network,1596249.0
BingX,everid,1125938.0
BingX,yield-guild-games,1524349.0
BingX,injective-protocol,3745763.0
BingX,ondo-finance,10110108.0
BingX,binance-peg-polkadot,1720255.0
BingX,bridged-trueusd,145884.0
BingX,internet-computer,1510802.0
BingX,bonk,916961.0
BingX,maker,1813341.0
BingX,floki,1834251.0
BingX,niccagewaluigielmo42069inu,6006700.0
BingX,pendle,3667652.0
BingX,ada-the-dog,3906680.0
BingX,meme-brc-20,1153648.0
BingX,binance-peg-eos,879499.0
BingX,nervos-network,2105670.0
BingX,sui,4226803.0
BingX,ethereum-classic,1003516.0
BingX,arweave,1246358.0
BingX,runebound,4061733.0
BingX,hedera-hashgraph,711140.0
BingX,starknet,795488.0
BingX,tether-gold,92109.0
BingX,optimism,1574607.0
BingX,bitcoin-cash-sv,305970.0
BingX,ether-fi,2379498.0
BingX,oasis-network,579031.0
BingX,newpepe,12953260.0
BingX,arkham,1845350.0
BingX,terra-luna-2,296047.0
BingX,kava,347454.0
BingX,gmt-token,756229.0
BingX,bridged-dai-stablecoin-linea,121563.0
BingX,pixels,1630300.0
BingX,mask-network,364058.0
BingX,san-diego-coin,694174.0
BingX,unicorn-token,940790.0
BingX,okb,298432.0
BingX,theta-token,860402.0
BingX,aave,730585.0
BingX,wormhole,576236.0
BingX,gala,1596015.0
BingX,pyth-network,951969.0
BingX,conflux-token,727924.0
BingX,immutable-x,389311.0
BingX,dymension,525485.0
BingX,the-graph,605645.0
BingX,venus,198626.0
BingX,luna-wormhole,448674.0
BingX,arbitrum,3751506.0
BingX,mantra-dao,1766899.0
BingX,stellar,941065.0
BingX,vechain,1035909.0
BingX,ocean-protocol,578261.0
BingX,mantle,8052366.0
BingX,skale,621595.0
BingX,cocos-bcx,164541.0
BingX,dydx-chain,828850.0
BingX,jito-governance-token,1441864.0
BingX,big-time,190912.0
BingX,0x,282331.0
BingX,binaryx,1267747.0
BingX,bridged-curve-dao-token-stargate,443391.0
BingX,frontier-token,734681.0
BingX,coreai,3796374.0
BingX,stoicdao,698706.0
BingX,zeus-2,1034272.0
BingX,celestia,4221328.0
Deepcoin,bridged-binance-peg-ethereum-opbnb,374257885.0
Deepcoin,solana,4068391.0
Deepcoin,binance-peg-bitcoin-cash,6594701.0
Deepcoin,render-token,4438187.0
Deepcoin,binance-peg-litecoin,1530053.0
Deepcoin,binance-peg-dogecoin,1453168.0
Deepcoin,near,5232020.0
Deepcoin,fetch-ai,2044862.0
Deepcoin,fantom,892305.0
Deepcoin,gala,475500.0
Deepcoin,binance-peg-xrp,16321763.0
Deepcoin,arweave,6747363.0
Deepcoin,binance-peg-polkadot,1025277.0
Deepcoin,unicorn-token,417902.0
Deepcoin,apidae,2753587.0
Deepcoin,oasis-network,295216.0
Deepcoin,beam-bridged-usdc-beam,46403619.0
Deepcoin,elrond-erd-2,797558.0
Deepcoin,terra-luna-2,691685.0
Deepcoin,loopring,151477.0
Deepcoin,binancecoin,1809469.0
Deepcoin,blockstack,187327.0
Deepcoin,avalanche-2,564071.0
Deepcoin,san-diego-coin,307466.0
Deepcoin,decentraland,79260.0
Deepcoin,cosmos,230949.0
Deepcoin,internet-computer,1986810.0
Deepcoin,mask-network,857774.0
Deepcoin,chainlink,7958880.0
Deepcoin,synapse-2,115666.0
Deepcoin,injective-protocol,1500583.0
Deepcoin,dydx-chain,109064.0
Deepcoin,binance-peg-filecoin,567925.0
Deepcoin,convex-finance,395328.0
Deepcoin,klay-token,842071.0
Deepcoin,havven,112946.0
Deepcoin,trust-wallet-token,470004.0
Deepcoin,tron,4376766.0
Deepcoin,aave,296675.0
Deepcoin,ethereum-name-service,259646.0
Deepcoin,lido-dao,153758.0
Deepcoin,ssv-network,719766.0
Deepcoin,chia,92235.0
Deepcoin,arbitrum,1291571.0
Deepcoin,omisego,58786.0
Deepcoin,magic,1771588.0
Deepcoin,optimism,1158697.0
Deepcoin,joe,47585.0
Deepcoin,flow,1824644.0
Deepcoin,conflux-token,657654.0
Deepcoin,gmx,10821.93
Deepcoin,luna-wormhole,2701043.0
Deepcoin,gains-network,248507.0
Deepcoin,bridged-curve-dao-token-stargate,73643.0
Deepcoin,solidus-aitech,39583.0
Deepcoin,rocket-pool,624925.0
Deepcoin,frax-share,233100.0
Deepcoin,immutable-x,4018943.0
Deepcoin,mina-protocol,484343.0
Deepcoin,jaseonmun,81537.0
Deepcoin,hugewin,581109.0
Deepcoin,ape-2,14641.7
Deepcoin,nym,100097.0
Deepcoin,dodo,11261.72
Deepcoin,ada-the-dog,348740.0
Deepcoin,bridged-matic-manta-pacific,37813.0
Deepcoin,compound-governance-token,196539.0
Deepcoin,niccagewaluigielmo42069inu,379077.0
Deepcoin,enjincoin,119356.0
Deepcoin,woo-network,59651.0
Deepcoin,ethereum-classic,108669.0
Deepcoin,blur,14653.29
Deepcoin,floki,1842.79
Deepcoin,baby-doge-coin,259.1
Deepcoin,binance-peg-eos,36977.0
Deepcoin,zilliqa,2230.81
Deepcoin,athena-returns-olea,5815.6
Deepcoin,batcat,697328104.0
Deepcoin,coreai,30210343.0
Deepcoin,singularitynet,17330714.0
Fastex,batcat,210749500.0
Fastex,bridged-binance-peg-ethereum-opbnb,94753998.0
Fastex,fasttoken,7183752.78
Fastex,niccagewaluigielmo42069inu,1127769.0
Fastex,tron,266822.0
Fastex,binance-peg-dogecoin,1786143.0
Fastex,binancecoin,2539245.0
Fastex,binance-peg-bitcoin-cash,378388.0
Fastex,ada-the-dog,535465.0
Fastex,binance-peg-xrp,1533692.0
Fastex,binance-peg-litecoin,323086.49
Bitfinex,batcat,203036117.0
Bitfinex,bridged-binance-peg-ethereum-opbnb,167277535.0
Bitfinex,binance-peg-xrp,3594287.0
Bitfinex,binance-peg-litecoin,616189.0
Bitfinex,ada-the-dog,1516979.0
Bitfinex,solana,5077005.0
Bitfinex,avalanche-2,565010.0
Bitfinex,bridged-matic-manta-pacific,522238.0
Bitfinex,binance-peg-eos,244789.3
Bitfinex,uniq-digital-coin,737506.0
Bitfinex,binance-peg-polkadot,168609.0
Bitfinex,binance-peg-dogecoin,1035683.0
Bitfinex,monero,3569658.0
Bitfinex,binance-peg-filecoin,125942.0
Bitfinex,gala,299979.0
Bitfinex,0x,106900.0
Bitfinex,unicorn-token,68473.0
Bitfinex,apidae,88259.0
Bitfinex,stellar,418501.0
Bitfinex,arbitrum,384528.0
Bitfinex,sui,116017.0
Bitfinex,zcash,93454.0
Bitfinex,fantom,62587.0
Bitfinex,leoavax,145895.0
Bitfinex,niccagewaluigielmo42069inu,279882.0
Bitfinex,sushi,62656.0
Bitfinex,aave,130667.0
Bitfinex,maker,44809.0
Bitfinex,near,169493.0
Bitfinex,playground-waves-floor-index,126520.0
Bitfinex,celestia,172411.0
Bitfinex,neo,55423.0
Bitfinex,ethena,154113.0
Bitfinex,xdce-crowd-sale,150859.0
Bitfinex,san-diego-coin,33558.0
Bitfinex,dymension,314483.0
Bitfinex,radix,54431.0
Bitfinex,helium-iot,31120.0
Bitfinex,kleros,123853.0
Bitfinex,chiliz,106117.0
Bitfinex,amp-token,51920.0
Bitfinex,wilder-world,13960.26
Bitfinex,partisia-blockchain,51463.0
Bitfinex,tron,55672.0
Bitfinex,jasmycoin,93569.0
Bitfinex,tominet,3630.26
Bitfinex,algory,11899.87
Bitfinex,loopring,3948.95
Bitfinex,senate,6831.53
Bitfinex,sweatcoin,11959.36
Bitfinex,nexo,21748.0
Bitfinex,boba,19469.16
Bitfinex,boson-protocol,9150.28
Bitfinex,jupiter,5642.27
Bitfinex,wrapped-ncg,25718.0
Bitfinex,aleph-zero,4062.17
Bitfinex,dogwifcoin,22317.0
Bitfinex,karate-combat,6101.9
Bitfinex,shimmer,9569.25
Bitfinex,vechain,12382.99
Bitfinex,songbird,10190.43
Bitfinex,lympo,2110.69
Bitfinex,ultra,33123.0
Bitstamp,batcat,231079300.0
Bitstamp,bridged-binance-peg-ethereum-opbnb,24775438.0
Bitstamp,beam-bridged-usdc-beam,3112442.0
Bitstamp,binance-peg-xrp,28560904.0
Bitstamp,binance-peg-litecoin,3428357.0
Bitstamp,chainlink,756670.64
Bitstamp,binance-peg-bitcoin-cash,1867138.0
Bitstamp,stellar,491955.02
Bitstamp,ada-the-dog,864981.0
Bitstamp,0x,18006.879999999997
Bitstamp,audius,16006.28
Bitstamp,bridged-matic-manta-pacific,292041.0
Bitstamp,avalanche-2,453606.0
Bitstamp,unicorn-token,156470.0
Bitstamp,aave,68230.0
Bitstamp,algorand,34509.94
Bitstamp,bridged-dai-stablecoin-linea,5287.13
Bitstamp,bridged-curve-dao-token-stargate,3883.05
Bitstamp,san-diego-coin,24995.0
Bitstamp,basic-attention-token,580.45
Bitstamp,songbird,25206.5
Bitstamp,havven,3508.78
Bitstamp,maker,118068.0
Bitstamp,sushi,7878.78
Bitstamp,chiliz,45185.92
Bitstamp,hedera-hashgraph,123728.0
Bitstamp,aavegotchi-alpha,1421.27
Bitstamp,the-graph,16378.62
Bitstamp,skale,13938.08
Bitstamp,kyber-network-crystal,3022.2200000000003
Bitstamp,fetch-ai,147269.0
Bitstamp,compound-governance-token,3520.11
Bitstamp,immutable-x,7542.63
Bitstamp,amp-token,11321.17
Bitstamp,eth2-staking-by-poolx,176717.0
Bitstamp,gala,784716.0
Bitstamp,fantom,120648.0
Bitstamp,axie-infinity,4601.29
Bitstamp,storj,162.52
Bitstamp,solana,8996561.0
Bitstamp,binance-peg-dogecoin,860139.0
Bitstamp,vnx-euro,1014101.0
Bitstamp,vnx-swiss-franc,1033179.0
Bitstamp,sui,553793.0
Bitstamp,flare-networks,253447.0
Bitstamp,niccagewaluigielmo42069inu,252466.0
Bitstamp,binance-peg-polkadot,187905.0
Bitstamp,near,55203.0
HashKey Exchange,arbitrum-bridged-usdt-arbitrum,12855379.0
HashKey Exchange,bridged-binance-peg-ethereum-opbnb,20831495.0
HashKey Exchange,maker,9907.61
HashKey Exchange,dydx-chain,7540.92
HashKey Exchange,havven,6712.92
HashKey Exchange,avalanche-2,31139.0
HashKey Exchange,unicorn-token,7140.38
HashKey Exchange,lido-dao,5953.45
HashKey Exchange,aave,9621.82
HashKey Exchange,chainlink,11179.52
HashKey Exchange,render-token,16803.25
HashKey Exchange,bridged-matic-manta-pacific,18812.66
HashKey Exchange,optimism,5277.53
HashKey Exchange,cosmos,5665.4
HashKey Exchange,compound-governance-token,5510.87
HashKey Exchange,binance-peg-litecoin,4992.34
HashKey Exchange,binance-peg-polkadot,5696.82
HashKey Exchange,batcat,164088589.0
Gemini,bridged-binance-peg-ethereum-opbnb,23307308.1
Gemini,batcat,77199974.0
Gemini,beam-bridged-usdc-beam,3737611.0
Gemini,arbitrum-bridged-usdt-arbitrum,3888310.0
Gemini,solana,5346424.0
Gemini,bridged-dai-stablecoin-linea,53624.0
Gemini,binance-peg-dogecoin,854949.96
Gemini,binance-peg-litecoin,429502.95
Gemini,binance-peg-bitcoin-cash,1322691.84
Gemini,bridged-matic-manta-pacific,246093.0
Gemini,pax-gold,10551.63
Gemini,fetch-ai,226860.0
Gemini,maker,17683.67
Gemini,chainlink,443312.73
Gemini,injective-protocol,107476.0
Gemini,binance-peg-xrp,1036552.0
Gemini,fantom,160029.0
Gemini,niccagewaluigielmo42069inu,233871.0
Gemini,cosmos,14477.2
Gemini,avalanche-2,131646.0
Gemini,axie-infinity,24646.0
Gemini,bridged-curve-dao-token-stargate,43993.0
Gemini,storj,5529.34
Gemini,ethereum-name-service,13479.76
Gemini,havven,17068.12
Gemini,uma,16032.63
Gemini,skale,22746.0
Gemini,binance-peg-polkadot,105129.0
Gemini,binance-peg-filecoin,180772.0
Gemini,samoyedcoin,44635.0
Gemini,ankr,47116.0
Gemini,somnium-space-cubes,19916.15
Gemini,api3,2630.97
Gemini,helium,42700.0
Gemini,chiliz,4832.2
Gemini,galatasaray-fan-token,10318.74
Gemini,zcash,48199.63
Gemini,ape-2,23671.0
Gemini,amp-token,231320.0
Gemini,the-graph,30140.0
Gemini,mask-network,2055.44
Gemini,livepeer,2400.8
Gemini,yearn-finance,33630.0
Gemini,loopring,6346.13
Gemini,aave,11426.48
Gemini,republic-protocol,4477.71
Gemini,zebec-protocol,2378.24
Gemini,basic-attention-token,5928.76
Gemini,tezos,8865.77
Gemini,newpepe,440773.0
Gemini,0x,2175.24
Gemini,cryptex-finance,21440.0
Gemini,geojam,2921.73
Gemini,gemini-dollar,153.75
Gemini,gala,106817.0
Gemini,quant-network,14425.4
Gemini,decentraland,26574.0
Gemini,render-token,210443.0
Gemini,immutable-x,38758.0
Gemini,dogelon-mars,27998.0
Gemini,gmt-token,25474.0
Gemini,orchid-protocol,7925.21
Gemini,compound-governance-token,3919.34
Gemini,lido-dao,10364.5
Gemini,binance-peg-iotex,50369.0
Gemini,san-diego-coin,9593.07
Gemini,unicorn-token,48301.0
Gemini,alethea-artificial-liquid-intelligence-token,4302.4
